color,compound,lap_number,wear_pattern,sidewall_deformation,tyre_pressure,is_graining,tyre_temperature,track_temperature,strategy,expected_life,lap_percentage,temp_differential,is_pressure_optimal,is_temp_optimal,wear_severity,risk_score
red,soft,4,center,False,19.7,True,28,28,CONSERVE,22,0.18181818181818182,0,True,False,3,57.27272727272727
red,soft,2,outer,False,21.3,True,42,40,CONSERVE,22,0.09090909090909091,2,True,False,2,43.63636363636364
white,hard,14,even,False,21.5,True,29,19,MONITOR,45,0.3111111111111111,10,True,False,0,32.44444444444444
yellow,medium,17,even,False,21.8,False,43,38,MONITOR,32,0.53125,5,False,False,0,36.25
red,soft,3,even,False,19.5,True,27,25,CONSERVE,22,0.13636363636363635,2,True,False,0,25.454545454545453
yellow,medium,23,even,False,20.5,False,50,28,CONSERVE,32,0.71875,22,True,False,0,33.75
red,soft,8,outer,False,21.3,True,42,23,CONSERVE,22,0.36363636363636365,19,True,False,2,54.54545454545455
white,hard,22,uneven,False,19.8,False,43,35,MONITOR,45,0.4888888888888889,8,True,False,4,64.55555555555556
yellow,medium,23,uneven,False,19.2,False,45,37,CONSERVE,32,0.71875,8,True,False,4,73.75
red,soft,2,inner,False,19.9,True,46,43,CONSERVE,22,0.09090909090909091,3,True,False,2,43.63636363636364
white,hard,26,outer,False,22.0,True,46,32,MONITOR,45,0.5777777777777777,14,False,False,2,73.11111111111111
white,hard,9,even,False,20.6,True,52,43,CONSERVE,45,0.2,9,True,False,0,28.0
yellow,medium,26,inner,False,18.2,True,59,40,PIT_SOON,32,0.8125,19,False,False,2,82.5
red,soft,14,uneven,False,19.6,True,44,28,MONITOR,22,0.6363636363636364,16,True,False,4,85.45454545454545
white,hard,29,uneven,False,19.4,False,53,43,CONSERVE,45,0.6444444444444445,10,True,False,4,70.77777777777777
white,hard,21,inner,False,17.2,True,34,29,MONITOR,45,0.4666666666666667,5,False,False,2,68.66666666666667
red,soft,3,even,False,19.6,True,54,44,CONSERVE,22,0.13636363636363635,10,True,False,0,25.454545454545453
yellow,medium,15,even,False,19.9,True,37,30,MONITOR,32,0.46875,7,True,False,0,38.75
red,soft,13,even,False,18.9,True,31,23,MONITOR,22,0.5909090909090909,8,False,False,0,53.63636363636364
white,hard,42,outer,False,17.2,True,46,21,PIT_SOON,45,0.9333333333333333,25,False,False,2,87.33333333333334
red,soft,7,even,False,21.8,True,29,22,CONSERVE,22,0.3181818181818182,7,False,False,0,42.72727272727273
yellow,medium,24,even,False,20.1,False,50,35,CONSERVE,32,0.75,15,True,False,0,35.0
yellow,medium,4,uneven,False,19.7,True,43,42,CONSERVE,32,0.125,1,True,False,4,65.0
yellow,medium,25,uneven,False,20.0,True,54,38,CONSERVE,32,0.78125,16,True,False,4,91.25
red,soft,1,inner,False,19.4,True,21,18,CONSERVE,22,0.045454545454545456,3,True,False,2,41.81818181818182
red,soft,1,even,False,20.9,True,38,26,CONSERVE,22,0.045454545454545456,12,True,False,0,21.81818181818182
white,hard,5,even,False,18.7,False,40,33,MONITOR,45,0.1111111111111111,7,False,False,0,19.444444444444443
red,soft,2,outer,False,19.7,True,26,19,CONSERVE,22,0.09090909090909091,7,True,False,2,43.63636363636364
red,soft,10,even,False,20.1,True,57,39,CONSERVE,22,0.45454545454545453,18,True,False,0,38.18181818181818
yellow,medium,33,inner,True,20.0,False,47,30,PIT_NOW,32,1.03125,17,True,False,2,116.25
white,hard,27,outer,False,18.7,True,51,36,MONITOR,45,0.6,15,False,False,2,74.0
white,hard,22,inner,False,18.8,False,35,23,MONITOR,45,0.4888888888888889,12,False,False,2,54.55555555555556
yellow,medium,28,outer,False,20.5,False,43,37,PIT_SOON,32,0.875,6,True,False,2,60.0
yellow,medium,7,even,False,19.7,True,30,19,CONSERVE,32,0.21875,11,True,False,0,28.75
red,soft,4,even,False,18.5,True,31,22,CONSERVE,22,0.18181818181818182,9,False,False,0,37.27272727272727
yellow,medium,3,outer,False,20.2,True,49,44,CONSERVE,32,0.09375,5,True,False,2,43.75
yellow,medium,12,uneven,False,20.7,True,36,23,MONITOR,32,0.375,13,True,False,4,75.0
red,soft,6,uneven,False,21.3,True,54,44,CONSERVE,22,0.2727272727272727,10,True,False,4,70.9090909090909
green,intermediate,7,even,False,17.8,True,35,21,CONSERVE,15,0.4666666666666667,14,False,False,0,48.66666666666667
red,soft,19,center,False,20.9,True,39,25,PIT_SOON,22,0.8636363636363636,14,True,False,3,84.54545454545455
yellow,medium,8,inner,False,20.0,False,33,23,MONITOR,32,0.25,10,True,False,2,35.0
yellow,medium,15,even,False,20.4,True,44,27,MONITOR,32,0.46875,17,True,False,0,38.75
red,soft,10,inner,False,19.5,True,56,41,CONSERVE,22,0.45454545454545453,15,True,False,2,58.18181818181818
red,soft,11,even,False,18.6,True,53,44,CONSERVE,22,0.5,9,False,False,0,50.0
white,hard,31,even,False,21.3,True,47,40,MONITOR,45,0.6888888888888889,7,True,False,0,47.55555555555556
white,hard,23,even,False,20.5,True,42,34,MONITOR,45,0.5111111111111111,8,True,False,0,40.44444444444444
red,soft,11,even,False,18.7,True,33,24,CONSERVE,22,0.5,9,False,False,0,50.0
white,hard,17,uneven,False,20.4,False,48,38,MONITOR,45,0.37777777777777777,10,True,False,4,60.111111111111114
yellow,medium,4,even,False,19.0,True,31,23,CONSERVE,32,0.125,8,True,False,0,25.0
red,soft,10,even,False,20.3,True,30,23,CONSERVE,22,0.45454545454545453,7,True,False,0,38.18181818181818
yellow,medium,6,even,False,18.8,True,44,43,CONSERVE,32,0.1875,1,False,False,0,37.5
yellow,medium,23,center,False,22.0,False,59,44,CONSERVE,32,0.71875,15,False,False,3,73.75
yellow,medium,32,inner,False,18.9,False,47,29,PIT_NOW,32,1.0,18,False,False,2,75.0
white,hard,27,uneven,False,18.8,True,32,22,MONITOR,45,0.6,10,False,False,4,94.0
white,hard,25,even,False,21.1,True,45,34,MONITOR,45,0.5555555555555556,11,True,False,0,42.22222222222222
red,soft,6,inner,False,19.1,True,45,40,CONSERVE,22,0.2727272727272727,5,True,False,2,50.90909090909091
white,hard,27,inner,False,18.5,False,50,37,MONITOR,45,0.6,13,False,False,2,59.0
red,soft,7,even,False,21.1,True,33,30,CONSERVE,22,0.3181818181818182,3,True,False,0,32.72727272727273
red,soft,15,uneven,False,21.3,True,53,43,CONSERVE,22,0.6818181818181818,10,True,False,4,87.27272727272727
yellow,medium,3,outer,False,20.7,True,28,21,CONSERVE,32,0.09375,7,True,False,2,43.75
yellow,medium,5,outer,False,20.1,False,27,29,MONITOR,32,0.15625,-2,True,False,2,31.25
yellow,medium,8,outer,False,19.4,True,44,32,CONSERVE,32,0.25,12,True,False,2,50.0
white,hard,37,outer,False,18.8,True,56,41,PIT_SOON,45,0.8222222222222222,15,False,False,2,82.88888888888889
yellow,medium,3,even,False,21.6,True,42,38,CONSERVE,32,0.09375,4,False,False,0,33.75
yellow,medium,5,inner,False,22.0,False,38,35,MONITOR,32,0.15625,3,False,False,2,41.25
yellow,medium,3,even,False,20.8,True,21,21,CONSERVE,32,0.09375,0,True,False,0,23.75
red,soft,5,even,False,19.4,True,38,26,CONSERVE,22,0.22727272727272727,12,True,False,0,29.09090909090909
red,soft,9,uneven,False,19.8,True,29,20,CONSERVE,22,0.4090909090909091,9,True,False,4,76.36363636363636
red,soft,9,outer,False,21.9,True,37,28,CONSERVE,22,0.4090909090909091,9,False,False,2,66.36363636363636
red,soft,12,even,False,20.6,True,47,43,CONSERVE,22,0.5454545454545454,4,True,False,0,41.81818181818181
red,soft,25,inner,False,20.7,True,42,26,PIT_NOW,22,1.1363636363636365,16,True,False,2,85.45454545454547
yellow,medium,17,outer,False,18.8,True,30,28,MONITOR,32,0.53125,2,False,False,2,71.25
white,hard,36,center,False,21.3,False,47,34,PIT_SOON,45,0.8,13,True,False,3,67.0
yellow,medium,2,even,False,20.1,True,38,37,CONSERVE,32,0.0625,1,True,False,0,22.5
white,hard,7,even,False,19.4,False,53,43,CONSERVE,45,0.15555555555555556,10,True,False,0,11.222222222222221
green,intermediate,9,even,False,19.5,False,23,18,MONITOR,15,0.6,5,True,False,0,29.0
white,hard,14,inner,False,18.4,False,43,39,MONITOR,45,0.3111111111111111,4,False,False,2,47.44444444444444
red,soft,16,even,False,21.9,True,48,32,PIT_SOON,22,0.7272727272727273,16,False,False,0,59.09090909090909
yellow,medium,7,inner,False,17.8,False,48,31,MONITOR,32,0.21875,17,False,False,2,43.75
yellow,medium,31,inner,False,20.0,True,60,42,PIT_SOON,32,0.96875,18,True,False,2,78.75
yellow,medium,12,even,False,19.7,False,50,39,MONITOR,32,0.375,11,True,False,0,20.0
green,intermediate,10,outer,False,20.0,False,32,18,MONITOR,15,0.6666666666666666,14,True,False,2,51.666666666666664
red,soft,10,outer,False,21.0,False,37,23,MONITOR,22,0.45454545454545453,14,True,False,2,43.18181818181818
yellow,medium,17,inner,False,18.6,True,30,19,MONITOR,32,0.53125,11,False,False,2,71.25
yellow,medium,24,center,False,19.3,True,47,36,CONSERVE,32,0.75,11,True,False,3,80.0
white,hard,37,even,False,21.0,True,62,40,CONSERVE,45,0.8222222222222222,22,True,False,0,52.888888888888886
yellow,medium,19,even,False,17.9,False,37,24,MONITOR,32,0.59375,13,False,False,0,38.75
yellow,medium,16,even,False,19.9,True,49,33,MONITOR,32,0.5,16,True,False,0,40.0
yellow,medium,6,even,False,20.2,True,49,41,CONSERVE,32,0.1875,8,True,False,0,27.5
red,soft,10,outer,False,21.2,True,48,40,CONSERVE,22,0.45454545454545453,8,True,False,2,58.18181818181818
yellow,medium,9,outer,False,18.5,True,39,24,CONSERVE,32,0.28125,15,False,False,2,61.25
red,soft,3,uneven,False,20.8,True,34,28,CONSERVE,22,0.13636363636363635,6,True,False,4,65.45454545454545
yellow,medium,11,even,False,19.5,True,55,41,CONSERVE,32,0.34375,14,True,False,0,33.75
red,soft,9,even,False,20.8,True,26,19,CONSERVE,22,0.4090909090909091,7,True,False,0,36.36363636363636
white,hard,41,uneven,False,19.7,False,55,40,PIT_NOW,45,0.9111111111111111,15,True,False,4,81.44444444444444
yellow,medium,7,even,False,22.5,True,29,20,CONSERVE,32,0.21875,9,False,False,0,38.75
red,soft,16,even,False,21.4,True,56,39,PIT_SOON,22,0.7272727272727273,17,True,False,0,49.09090909090909
yellow,medium,17,even,False,21.3,True,31,22,MONITOR,32,0.53125,9,True,False,0,41.25
yellow,medium,12,even,False,19.8,True,49,44,CONSERVE,32,0.375,5,True,False,0,35.0
white,hard,39,even,False,21.7,False,47,27,PIT_SOON,45,0.8666666666666667,20,False,False,0,49.66666666666667
white,hard,1,outer,False,19.9,False,49,44,CONSERVE,45,0.022222222222222223,5,True,False,2,25.88888888888889
red,soft,24,outer,True,17.9,True,42,22,PIT_NOW,22,1.0909090909090908,20,False,False,2,143.63636363636363
yellow,medium,14,inner,False,20.5,False,35,27,MONITOR,32,0.4375,8,True,False,2,42.5
white,hard,3,even,False,21.2,False,52,42,CONSERVE,45,0.06666666666666667,10,True,False,0,7.666666666666666
yellow,medium,6,center,False,19.3,False,26,21,MONITOR,32,0.1875,5,True,False,3,42.5
red,soft,15,center,False,21.0,True,46,41,CONSERVE,22,0.6818181818181818,5,True,False,3,77.27272727272727
blue,wet,1,even,False,20.3,True,21,11,CONSERVE,10,0.1,10,True,False,0,24.0
yellow,medium,16,inner,False,20.9,True,39,32,MONITOR,32,0.5,7,True,False,2,60.0
red,soft,12,even,False,20.7,True,52,42,CONSERVE,22,0.5454545454545454,10,True,False,0,41.81818181818181
white,hard,30,even,False,19.4,False,31,25,MONITOR,45,0.6666666666666666,6,True,False,0,31.666666666666664
yellow,medium,12,even,False,20.7,False,42,29,MONITOR,32,0.375,13,True,False,0,20.0
red,soft,2,even,False,18.5,True,29,26,CONSERVE,22,0.09090909090909091,3,False,False,0,33.63636363636364
green,intermediate,3,even,False,18.7,True,32,24,CONSERVE,15,0.2,8,False,False,0,38.0
yellow,medium,8,even,False,18.2,True,30,25,CONSERVE,32,0.25,5,False,False,0,40.0
yellow,medium,2,outer,False,20.5,True,28,22,CONSERVE,32,0.0625,6,True,False,2,42.5
white,hard,13,even,False,18.9,False,47,43,CONSERVE,45,0.28888888888888886,4,False,False,0,26.555555555555554
red,soft,7,inner,False,22.0,True,45,32,CONSERVE,22,0.3181818181818182,13,False,False,2,62.72727272727273
yellow,medium,4,even,False,21.3,False,29,26,MONITOR,32,0.125,3,True,False,0,10.0
white,hard,30,outer,False,21.9,True,46,35,MONITOR,45,0.6666666666666666,11,False,False,2,76.66666666666666
red,soft,1,outer,False,19.9,True,33,35,CONSERVE,22,0.045454545454545456,-2,True,False,2,41.81818181818182
yellow,medium,21,even,False,18.8,True,30,22,MONITOR,32,0.65625,8,False,False,0,56.25
red,soft,9,even,False,21.4,True,39,38,CONSERVE,22,0.4090909090909091,1,True,False,0,36.36363636363636
yellow,medium,13,even,False,19.4,True,34,25,MONITOR,32,0.40625,9,True,False,0,36.25
white,hard,39,center,False,19.1,True,60,35,PIT_SOON,45,0.8666666666666667,25,True,False,3,84.66666666666667
yellow,medium,14,even,False,19.7,True,27,23,MONITOR,32,0.4375,4,True,False,0,37.5
white,hard,46,even,True,20.0,False,33,21,PIT_NOW,45,1.0222222222222221,12,True,False,0,95.88888888888889
white,hard,36,center,False,18.6,False,55,37,PIT_SOON,45,0.8,18,False,False,3,77.0
blue,wet,7,even,False,20.5,True,41,16,CONSERVE,10,0.7,25,True,False,0,48.0
yellow,medium,13,inner,False,21.1,True,36,27,MONITOR,32,0.40625,9,True,False,2,56.25
red,soft,14,even,False,20.9,True,34,29,MONITOR,22,0.6363636363636364,5,True,False,0,45.45454545454545
red,soft,7,even,False,20.0,True,29,23,CONSERVE,22,0.3181818181818182,6,True,False,0,32.72727272727273
yellow,medium,3,outer,False,20.1,True,34,30,CONSERVE,32,0.09375,4,True,False,2,43.75
white,hard,10,inner,False,18.8,True,55,44,CONSERVE,45,0.2222222222222222,11,False,False,2,58.888888888888886
white,hard,2,outer,False,17.2,True,40,32,CONSERVE,45,0.044444444444444446,8,False,False,2,51.77777777777778
red,soft,8,even,False,19.6,True,31,24,CONSERVE,22,0.36363636363636365,7,True,False,0,34.54545454545455
yellow,medium,24,inner,False,21.5,True,44,22,CONSERVE,32,0.75,22,True,False,2,70.0
yellow,medium,25,inner,False,19.6,False,62,44,PIT_SOON,32,0.78125,18,True,False,2,56.25
yellow,medium,11,inner,False,21.1,True,40,33,CONSERVE,32,0.34375,7,True,False,2,53.75
yellow,medium,25,inner,False,18.2,True,43,31,PIT_SOON,32,0.78125,12,False,False,2,81.25
white,hard,19,uneven,False,19.6,False,41,26,MONITOR,45,0.4222222222222222,15,True,False,4,61.888888888888886
green,intermediate,2,center,False,20.3,True,22,16,CONSERVE,15,0.13333333333333333,6,True,False,3,55.333333333333336
yellow,medium,26,even,False,18.2,True,54,35,CONSERVE,32,0.8125,19,False,False,0,62.5
white,hard,20,even,False,21.4,False,44,33,MONITOR,45,0.4444444444444444,11,True,False,0,22.77777777777778
yellow,medium,16,uneven,False,20.2,True,50,41,CONSERVE,32,0.5,9,True,False,4,80.0
red,soft,6,inner,False,21.6,True,51,41,CONSERVE,22,0.2727272727272727,10,False,False,2,60.90909090909091
yellow,medium,15,even,False,18.8,True,50,41,CONSERVE,32,0.46875,9,False,False,0,48.75
white,hard,29,even,False,21.0,False,39,29,MONITOR,45,0.6444444444444445,10,True,False,0,30.77777777777778
yellow,medium,29,uneven,False,21.1,True,55,30,PIT_NOW,32,0.90625,25,True,False,4,96.25
white,hard,5,uneven,False,19.4,True,48,41,CONSERVE,45,0.1111111111111111,7,True,False,4,64.44444444444444
red,soft,18,outer,False,19.2,True,49,31,PIT_SOON,22,0.8181818181818182,18,True,False,2,72.72727272727272
white,hard,29,even,False,18.8,False,46,38,MONITOR,45,0.6444444444444445,8,False,False,0,40.77777777777778
yellow,medium,24,even,False,20.5,True,43,26,CONSERVE,32,0.75,17,True,False,0,50.0
white,hard,29,center,False,21.3,True,43,40,MONITOR,45,0.6444444444444445,3,True,False,3,75.77777777777777
red,soft,15,even,False,21.3,True,38,23,MONITOR,22,0.6818181818181818,15,True,False,0,47.272727272727266
yellow,medium,25,even,False,18.9,True,46,35,CONSERVE,32,0.78125,11,False,False,0,61.25
yellow,medium,8,inner,False,22.4,False,19,15,MONITOR,32,0.25,4,False,False,2,45.0
green,intermediate,1,inner,False,18.2,True,27,24,CONSERVE,15,0.06666666666666667,3,False,False,2,52.66666666666667
red,soft,10,inner,False,19.5,True,26,25,CONSERVE,22,0.45454545454545453,1,True,False,2,58.18181818181818
yellow,medium,7,even,False,21.2,True,44,27,CONSERVE,32,0.21875,17,True,False,0,28.75
yellow,medium,13,uneven,False,21.8,True,39,31,MONITOR,32,0.40625,8,False,False,4,86.25
yellow,medium,11,even,False,20.1,True,46,36,CONSERVE,32,0.34375,10,True,False,0,33.75
yellow,medium,16,outer,False,20.2,True,42,35,MONITOR,32,0.5,7,True,False,2,60.0
yellow,medium,25,even,False,20.2,True,58,40,CONSERVE,32,0.78125,18,True,False,0,51.25
red,soft,20,center,False,19.2,True,42,32,PIT_SOON,22,0.9090909090909091,10,True,False,3,86.36363636363636
red,soft,9,even,False,20.5,True,25,20,CONSERVE,22,0.4090909090909091,5,True,False,0,36.36363636363636
white,hard,3,even,False,19.8,True,37,40,CONSERVE,45,0.06666666666666667,-3,True,False,0,22.666666666666668
yellow,medium,3,uneven,False,20.7,True,35,29,CONSERVE,32,0.09375,6,True,False,4,63.75
yellow,medium,17,outer,False,20.2,False,33,21,MONITOR,32,0.53125,12,True,False,2,46.25
yellow,medium,21,even,False,19.3,True,42,32,MONITOR,32,0.65625,10,True,False,0,46.25
yellow,medium,5,outer,False,22.3,True,48,37,CONSERVE,32,0.15625,11,False,False,2,56.25
yellow,medium,21,even,False,19.3,True,35,27,MONITOR,32,0.65625,8,True,False,0,46.25
yellow,medium,14,even,False,19.3,True,52,43,CONSERVE,32,0.4375,9,True,False,0,37.5
yellow,medium,14,even,False,21.0,False,37,29,MONITOR,32,0.4375,8,True,False,0,22.5
yellow,medium,35,center,False,20.4,False,44,25,PIT_NOW,32,1.09375,19,True,False,3,78.75
red,soft,13,even,False,20.1,True,34,27,MONITOR,22,0.5909090909090909,7,True,False,0,43.63636363636364
red,soft,12,uneven,False,20.2,True,38,29,MONITOR,22,0.5454545454545454,9,True,False,4,81.81818181818181
yellow,medium,10,uneven,False,20.7,True,27,21,CONSERVE,32,0.3125,6,True,False,4,72.5
red,soft,1,outer,False,19.4,False,18,20,MONITOR,22,0.045454545454545456,-2,True,False,2,26.81818181818182
red,soft,7,even,False,19.4,False,32,21,MONITOR,22,0.3181818181818182,11,True,False,0,17.727272727272727
white,hard,41,inner,False,21.0,False,50,32,PIT_SOON,45,0.9111111111111111,18,True,False,2,61.44444444444444
yellow,medium,29,center,False,19.3,False,35,23,PIT_SOON,32,0.90625,12,True,False,3,71.25
yellow,medium,1,inner,False,19.5,False,34,27,MONITOR,32,0.03125,7,True,False,2,26.25
red,soft,1,even,False,19.3,True,38,27,CONSERVE,22,0.045454545454545456,11,True,False,0,21.81818181818182
red,soft,18,inner,False,18.6,True,60,39,PIT_SOON,22,0.8181818181818182,21,False,False,2,82.72727272727272
yellow,medium,7,even,False,18.9,True,38,26,CONSERVE,32,0.21875,12,False,False,0,38.75
red,soft,20,inner,False,20.8,True,69,43,PIT_SOON,22,0.9090909090909091,26,True,False,2,76.36363636363636
green,intermediate,6,center,False,20.1,True,16,13,CONSERVE,15,0.4,3,True,False,3,66.0
red,soft,12,even,False,20.6,True,37,23,MONITOR,22,0.5454545454545454,14,True,False,0,41.81818181818181
yellow,medium,8,even,False,21.3,True,40,28,CONSERVE,32,0.25,12,True,False,0,30.0
yellow,medium,19,even,False,20.4,True,22,21,MONITOR,32,0.59375,1,True,False,0,43.75
red,soft,7,uneven,False,20.8,True,50,43,CONSERVE,22,0.3181818181818182,7,True,False,4,72.72727272727272
white,hard,4,outer,False,19.7,False,33,26,MONITOR,45,0.08888888888888889,7,True,False,2,28.555555555555557
white,hard,2,even,False,19.7,True,25,24,CONSERVE,45,0.044444444444444446,1,True,False,0,21.77777777777778
red,soft,25,outer,False,20.5,True,59,39,PIT_NOW,22,1.1363636363636365,20,True,False,2,85.45454545454547
yellow,medium,30,center,False,19.4,True,62,37,PIT_SOON,32,0.9375,25,True,False,3,87.5
yellow,medium,3,even,False,22.2,False,41,35,MONITOR,32,0.09375,6,False,False,0,18.75
yellow,medium,36,center,False,19.6,True,66,44,PIT_NOW,32,1.125,22,True,False,3,95.0
white,hard,27,center,False,19.1,True,39,26,MONITOR,45,0.6,13,True,False,3,74.0
red,soft,14,outer,False,21.3,True,32,32,MONITOR,22,0.6363636363636364,0,True,False,2,65.45454545454545
blue,wet,2,even,False,19.9,True,24,19,CONSERVE,10,0.2,5,True,False,0,28.0
yellow,medium,10,center,False,19.5,False,35,30,MONITOR,32,0.3125,5,True,False,3,47.5
yellow,medium,13,uneven,False,19.9,True,48,29,MONITOR,32,0.40625,19,True,False,4,76.25
yellow,medium,10,outer,False,21.6,True,45,29,CONSERVE,32,0.3125,16,False,False,2,62.5
yellow,medium,10,center,False,20.4,False,47,39,MONITOR,32,0.3125,8,True,False,3,47.5
red,soft,5,even,False,19.4,True,34,24,CONSERVE,22,0.22727272727272727,10,True,False,0,29.09090909090909
yellow,medium,2,even,False,21.1,True,25,20,CONSERVE,32,0.0625,5,True,False,0,22.5
red,soft,12,even,False,20.0,True,40,30,MONITOR,22,0.5454545454545454,10,True,False,0,41.81818181818181
red,soft,21,uneven,False,20.7,True,70,42,PIT_NOW,22,0.9545454545454546,28,True,False,4,98.18181818181819
red,soft,10,even,False,21.1,True,32,25,CONSERVE,22,0.45454545454545453,7,True,False,0,38.18181818181818
